cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
6,-1,8,3.389326572418213,0.8473316431045532,0.3215704086531577,"[0.5012936592102051, 0.5651931762695312, 1.0692708492279053, 1.2535688877105713]"
3,-1,12,4.71269679069519,0.7854494651158651,0.6726316113708114,"[0.24536705017089844, 0.6775588989257812, 1.893103837966919, 0.3096640110015869, 0.10144996643066406, 1.4855530261993408]"
12,-1,12,7.54518723487854,1.25753120581309,0.9851135369833008,"[0.2615993022918701, 1.1977710723876953, 1.0455758571624756, 0.6617588996887207, 3.3492419719696045, 1.0292401313781738]"
0,-1,6,1.0722630023956299,0.3574210007985433,0.22922125530138018,"[0.2773759365081787, 0.12539911270141602, 0.6694879531860352]"
3,-1,6,1.6575720310211182,0.5525240103403727,0.3009101138704257,"[0.4293990135192871, 0.26131105422973633, 0.9668619632720947]"
3,-1,8,2.9580118656158447,0.7395029664039612,0.5411120157017915,"[0.23731303215026855, 0.3176298141479492, 0.8052449226379395, 1.5978240966796875]"
9,-1,12,8.233028888702393,1.3721714814503987,0.6953713468504514,"[1.0772197246551514, 1.413666009902954, 0.837806224822998, 2.6855111122131348, 0.5332019329071045, 1.6856238842010498]"
12,-1,16,8.99645733833313,1.1245571672916412,0.7756791039161826,"[0.2613968849182129, 0.9178223609924316, 0.6455011367797852, 0.7331690788269043, 2.261701822280884, 1.65346097946167, 0.25360894203186035, 2.269796133041382]"
3,-1,8,2.7089929580688477,0.6772482395172119,0.15570423294519847,"[0.6532189846038818, 0.9333560466766357, 0.5171840190887451, 0.605233907699585]"
6,-1,16,8.780054569244385,1.097506821155548,0.5539416532424891,"[0.3653841018676758, 1.9337732791900635, 0.9013299942016602, 1.4775950908660889, 1.6375079154968262, 0.6932120323181152, 1.381443977355957, 0.38980817794799805]"
6,-1,14,4.886628866195679,0.6980898380279541,0.4023275007177811,"[0.3334040641784668, 1.2774641513824463, 0.43742990493774414, 1.141671895980835, 1.021759033203125, 0.4693758487701416, 0.20552396774291992]"
9,-1,10,7.635195732116699,1.52703914642334,0.6968029520259152,"[1.7095041275024414, 1.1734178066253662, 2.165407180786133, 0.35730481147766113, 2.2295618057250977]"
0,-1,22,3.0136756896972656,0.273970517245206,0.24228635646684757,"[0.9014499187469482, 0.5018560886383057, 0.18974900245666504, 0.18172001838684082, 0.4933888912200928, 0.13364577293395996, 0.1174468994140625, 0.11750292778015137, 0.09381413459777832, 0.1337909698486328, 0.14931106567382812]"
12,-1,14,12.28662896156311,1.7552327087947301,0.5085970991689439,"[1.3734757900238037, 2.637418031692505, 1.541581153869629, 1.381803035736084, 1.6297967433929443, 2.4372050762176514, 1.2853491306304932]"
0,-1,10,3.1728248596191406,0.6345649719238281,0.13728232914758629,"[0.805316686630249, 0.6054410934448242, 0.7668910026550293, 0.5653829574584961, 0.429793119430542]"
3,-1,4,1.570671558380127,0.7853357791900635,0.027951478958129883,"[0.7573843002319336, 0.8132872581481934]"
12,-1,14,11.407481908798218,1.6296402726854597,0.6203521907959914,"[0.5497548580169678, 1.4534659385681152, 1.7494897842407227, 2.5176119804382324, 1.869910717010498, 1.069687843322754, 2.1975607872009277]"
12,-1,16,11.052763938903809,1.381595492362976,0.2974839928117104,"[1.5574419498443604, 1.5256366729736328, 1.1254541873931885, 1.3652188777923584, 1.9336540699005127, 1.181711196899414, 1.469822883605957, 0.8938241004943848]"
6,-1,14,5.758664131164551,0.8226663044520787,0.6051951240104487,"[0.14150094985961914, 0.6694610118865967, 1.0457038879394531, 1.4136321544647217, 0.34945201873779297, 1.8854351043701172, 0.25347900390625]"
12,-1,18,8.425676584243774,0.9361862871381972,0.5521384387321993,"[1.0294418334960938, 0.5978198051452637, 1.3895740509033203, 0.33385801315307617, 1.9576001167297363, 0.22133469581604004, 1.5010278224945068, 0.877629280090332, 0.5173909664154053]"
0,-1,14,2.510141611099243,0.3585916587284633,0.3005390993645427,"[0.4371979236602783, 0.1417851448059082, 1.0532748699188232, 0.29337382316589355, 0.2774319648742676, 0.1815030574798584, 0.12557482719421387]"
9,-1,16,8.516937255859375,1.0646171569824219,0.5493942726572643,"[0.7257881164550781, 1.9497919082641602, 1.7413737773895264, 0.9335072040557861, 0.3019881248474121, 1.1092970371246338, 1.317817211151123, 0.4373738765716553]"
9,-1,10,9.195764303207397,1.8391528606414795,0.46267608156220835,"[1.7256240844726562, 1.8694100379943848, 1.333353042602539, 1.573686122894287, 2.6936910152435303]"
0,-1,10,2.1468913555145264,0.4293782711029053,0.25110816189773955,"[0.2295522689819336, 0.5334501266479492, 0.22142410278320312, 0.8771638870239258, 0.28530097007751465]"
9,-1,16,8.700162172317505,1.087520271539688,0.6923217772904424,"[0.5575459003448486, 2.1815528869628906, 1.9173040390014648, 0.5812101364135742, 1.7095420360565186, 0.9417400360107422, 0.5976002216339111, 0.2136669158935547]"
6,-1,12,4.395910024642944,0.7326516707738241,0.49567939710332964,"[0.6932809352874756, 0.41395092010498047, 1.8057091236114502, 0.48588991165161133, 0.655236005783081, 0.3418431282043457]"
6,-1,10,4.2264697551727295,0.8452939510345459,0.9249736378969622,"[0.4212470054626465, 2.677304983139038, 0.5892148017883301, 0.18933606147766113, 0.3493669033050537]"
9,-1,10,4.972295045852661,0.9944590091705322,0.5534007114585325,"[1.757215976715088, 0.7578780651092529, 0.20577692985534668, 0.7814600467681885, 1.4699640274047852]"
0,-1,10,1.219365119934082,0.2438730239868164,0.06134208639893452,"[0.2295088768005371, 0.2373790740966797, 0.15778613090515137, 0.34948086738586426, 0.2452101707458496]"
3,-1,10,2.499586582183838,0.49991731643676757,0.47410177139632353,"[1.4134478569030762, 0.14972186088562012, 0.36534881591796875, 0.11722111701965332, 0.45384693145751953]"
