cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
3,1,6,10.544357061386108,3.5147856871287027,1.012890815086272,"[2.117192029953003, 4.485558032989502, 3.9416069984436035]"
9,1,6,12.304216146469116,4.101405382156372,1.5335184121728198,"[6.029415845870972, 3.9974000453948975, 2.277400255203247]"
0,1,6,7.104260444641113,2.368086814880371,0.2618193652895485,"[2.237387180328369, 2.133416175842285, 2.733457088470459]"
3,1,6,4.735714912414551,1.5785716374715169,0.8117534826791728,"[2.7174949645996094, 1.1338329315185547, 0.8843870162963867]"
6,1,6,6.522202014923096,2.1740673383076987,0.5232923738246767,"[2.895142078399658, 1.9577200412750244, 1.669339895248413]"
0,1,10,5.581584215164185,1.116316843032837,0.6094130633326269,"[2.2617568969726562, 0.6135299205780029, 0.581718921661377, 1.077469825744629, 1.0471086502075195]"
0,1,8,7.190380334854126,1.7975950837135315,0.4918294208817154,"[2.2938220500946045, 0.9897139072418213, 2.053690195083618, 1.853154182434082]"
3,1,8,6.093183279037476,1.523295819759369,0.3685624954450996,"[1.4852931499481201, 1.6132299900054932, 0.9813492298126221, 2.0133109092712402]"
3,1,8,6.7261457443237305,1.6815364360809326,0.7944402937825845,"[1.8133058547973633, 0.7497999668121338, 1.2694017887115479, 2.8936381340026855]"
6,1,6,8.72036337852478,2.9067877928415933,1.6391583259797071,"[4.021794080734253, 0.5892190933227539, 4.109350204467773]"
6,1,6,9.86681079864502,3.2889369328816733,1.6014215364665154,"[3.7333719730377197, 4.98991584777832, 1.1435229778289795]"
12,1,6,8.008333921432495,2.6694446404774985,1.6759912432641981,"[4.94163179397583, 2.1175549030303955, 0.9491472244262695]"
9,1,10,7.260051012039185,1.452010202407837,0.7853677081450647,"[2.3895950317382812, 2.261484146118164, 1.3894519805908203, 0.8617660999298096, 0.3577537536621094]"
0,1,4,4.243150234222412,2.121575117111206,0.33215808868408203,"[2.453733205795288, 1.789417028427124]"
12,1,12,9.689495325088501,1.6149158875147502,0.9080812248816706,"[3.029582977294922, 2.2136659622192383, 2.157442092895508, 0.5894432067871094, 1.0378098487854004, 0.6615512371063232]"
9,1,10,10.85207486152649,2.1704149723052977,1.0369578934593138,"[0.6297450065612793, 1.7893171310424805, 2.8776767253875732, 3.6776061058044434, 1.877729892730713]"
12,1,8,8.478454113006592,2.119613528251648,1.7439832275997316,"[1.0614161491394043, 1.877655029296875, 5.021621942520142, 0.5177609920501709]"
3,1,8,7.766840219497681,1.9417100548744202,0.6321789700278783,"[2.8455822467803955, 2.1898040771484375, 1.1975717544555664, 1.5338821411132812]"
6,1,8,2.687267780303955,0.6718169450759888,0.12464274649320187,"[0.5417330265045166, 0.8293659687042236, 0.7581408023834229, 0.558027982711792]"
9,1,12,9.818284749984741,1.6363807916641235,0.7888651094572806,"[1.941572904586792, 2.806486129760742, 0.3497920036315918, 1.8375678062438965, 0.9415509700775146, 1.941314935684204]"
6,1,8,6.750069856643677,1.6875174641609192,0.752252786740895,"[1.2134828567504883, 0.7015249729156494, 2.437623977661133, 2.3974380493164062]"
3,1,4,5.946974039077759,2.9734870195388794,1.3758329153060913,"[1.597654104232788, 4.349319934844971]"
9,1,6,5.896123647689819,1.9653745492299397,1.2018781392359439,"[0.4935898780822754, 3.437577962875366, 1.9649558067321777]"
12,1,6,5.8320863246917725,1.9440287748972576,0.8653205127244717,"[3.1015541553497314, 1.7091710567474365, 1.0213611125946045]"
12,1,6,3.832522392272949,1.2775074640909831,0.4711284328944869,"[1.8933939933776855, 0.7494373321533203, 1.1896910667419434]"
0,1,4,4.444581985473633,2.2222909927368164,0.791079044342041,"[1.4312119483947754, 3.0133700370788574]"
9,1,6,6.10443115234375,2.0348103841145835,1.7260562983129863,"[1.2453649044036865, 0.42916131019592285, 4.429904937744141]"
6,1,4,3.955265998840332,1.977632999420166,0.9000771045684814,"[1.0775558948516846, 2.8777101039886475]"
0,1,4,1.6428070068359375,0.8214035034179688,0.5279536247253418,"[1.3493571281433105, 0.29344987869262695]"
12,1,4,1.923515796661377,0.9617578983306885,0.27598118782043457,"[1.237739086151123, 0.6857767105102539]"
