pix, disparity,transient_counts,cdt,mdt,dtstd,key_press_list
-30.0,-42.0,10,4.7587926387786865,0.9517585277557373,0.2715529512123561,"[0.5712080001831055, 1.0184721946716309, 0.7072980403900146, 1.2746491432189941, 1.1871652603149414]"
9.0,12.6,20,5.735064506530762,0.5735064506530761,0.24175484531529404,"[0.3956480026245117, 0.8190279006958008, 0.7951841354370117, 0.8275337219238281, 0.6114940643310547, 0.5039210319519043, 0.5961549282073975, 0.8194317817687988, 0.2430129051208496, 0.12365603446960449]"
18.0,25.2,16,8.232536792755127,1.0290670990943909,0.15928556118012643,"[1.1635379791259766, 1.0432510375976562, 1.3443660736083984, 0.7952120304107666, 0.9553909301757812, 1.0678291320800781, 0.9794888496398926, 0.8834607601165771]"
6.0,8.4,22,6.477315664291382,0.5888468785719438,0.23796043450131707,"[0.3072531223297119, 0.2835357189178467, 0.6350600719451904, 0.2515556812286377, 0.9795970916748047, 0.9073221683502197, 0.7154438495635986, 0.8114340305328369, 0.571587085723877, 0.53147292137146, 0.48305392265319824]"
-6.0,-8.4,16,7.5119948387146,0.938999354839325,0.291417862703818,"[1.163572072982788, 0.44335198402404785, 1.0994277000427246, 1.0187251567840576, 0.5968971252441406, 1.2916839122772217, 1.1832358837127686, 0.7151010036468506]"
-9.0,-12.6,24,10.4487943649292,0.8707328637441,0.4230800332026458,"[0.5716218948364258, 0.22728991508483887, 1.0163710117340088, 1.2754981517791748, 0.935081958770752, 0.5791981220245361, 1.187412977218628, 0.6108670234680176, 0.5475687980651855, 0.41939711570739746, 1.5230162143707275, 1.5554711818695068]"
0.0,0.0,16,6.796175956726074,0.8495219945907593,0.5648973493947048,"[0.3875539302825928, 0.20355916023254395, 0.32340192794799805, 0.691554069519043, 0.9794690608978271, 2.059497117996216, 0.9389839172363281, 1.2121567726135254]"
-18.0,-25.2,14,4.191681861877441,0.5988116945539202,0.23583803204347892,"[0.7955620288848877, 1.0355710983276367, 0.6355419158935547, 0.2913088798522949, 0.5479340553283691, 0.5227060317993164, 0.36305785179138184]"
9.0,12.6,20,8.376822710037231,0.8376822710037232,0.2713927399168085,"[0.3632478713989258, 0.5947940349578857, 0.7319419384002686, 0.9796657562255859, 0.6028249263763428, 1.155785083770752, 0.9384360313415527, 1.31479811668396, 0.731950044631958, 0.96337890625]"
-18.0,-25.2,16,3.2917721271514893,0.41147151589393616,0.13224601310315418,"[0.5713100433349609, 0.5714051723480225, 0.41970396041870117, 0.4353299140930176, 0.41120409965515137, 0.13149309158325195, 0.31568193435668945, 0.43564391136169434]"
-6.0,-8.4,18,8.226170539855957,0.9140189488728842,0.5395962764896053,"[0.17152190208435059, 1.5794780254364014, 1.687561273574829, 0.6187770366668701, 0.7954578399658203, 0.6515817642211914, 1.3544609546661377, 1.211756706237793, 0.15557503700256348]"
18.0,25.2,8,1.9813611507415771,0.4953402876853943,0.19096734689237815,"[0.5793411731719971, 0.37172389030456543, 0.26740598678588867, 0.762890100479126]"
6.0,8.4,16,4.183023929595947,0.5228779911994934,0.2056610074346038,"[0.598170280456543, 0.7073619365692139, 0.6275179386138916, 0.27550482749938965, 0.4353010654449463, 0.5032367706298828, 0.8484361171722412, 0.18749499320983887]"
-9.0,-12.6,16,7.6800737380981445,0.9600092172622681,0.47245991802999154,"[0.32355189323425293, 0.7153408527374268, 0.15524911880493164, 1.411261796951294, 1.0672340393066406, 1.1844661235809326, 1.4115018844604492, 1.4114680290222168]"
-30.0,-42.0,10,2.0558321475982666,0.4111664295196533,0.20788026527580597,"[0.21145391464233398, 0.37122201919555664, 0.6825861930847168, 0.6193578243255615, 0.17121219635009766]"
0.0,0.0,22,6.548569679260254,0.5953245162963867,0.3223930274173627,"[0.5151550769805908, 1.0675361156463623, 0.7394981384277344, 0.13097000122070312, 0.9154720306396484, 0.08342814445495605, 0.7712340354919434, 0.43570995330810547, 0.2195909023284912, 0.8505110740661621, 0.8194642066955566]"
18.0,25.2,16,3.4432287216186523,0.43040359020233154,0.14566172940153466,"[0.299638032913208, 0.2515997886657715, 0.6907320022583008, 0.5226387977600098, 0.32335996627807617, 0.5965149402618408, 0.3874480724334717, 0.37129712104797363]"
-18.0,-25.2,16,4.299864053726196,0.5374830067157745,0.20403875309024797,"[0.2669250965118408, 0.39562177658081055, 0.4115312099456787, 0.891549825668335, 0.6731960773468018, 0.5234408378601074, 0.7661881446838379, 0.3714110851287842]"
