pix, disparity,transient_counts,cdt,mdt,dtstd,key_press_list
18.0,25.2,20,10.77675485610962,1.0776754856109618,0.47760716412948234,"[0.773277997970581, 1.6590907573699951, 1.6910457611083984, 0.8193998336791992, 0.8027331829071045, 0.7706067562103271, 0.371506929397583, 1.9234719276428223, 1.035376787185669, 0.9302449226379395]"
-18.0,-25.2,18,11.206768989562988,1.2451965543958876,0.39109433749851,"[0.9717741012573242, 1.4673609733581543, 0.931708812713623, 1.3314058780670166, 0.43551111221313477, 1.26979398727417, 1.5202300548553467, 1.8675191402435303, 1.4114649295806885]"
6.0,8.4,22,14.848591566085815,1.3498719605532559,0.9878724612820915,"[1.522542953491211, 0.6273400783538818, 4.201456069946289, 1.9712722301483154, 1.2275371551513672, 0.6193859577178955, 1.0675129890441895, 0.7077257633209229, 0.849215030670166, 0.7393262386322021, 1.315277099609375]"
-6.0,-8.4,22,16.571415185928345,1.5064922896298496,1.2147676502373224,"[1.2692911624908447, 0.06781697273254395, 0.2035820484161377, 1.2923130989074707, 2.083585023880005, 0.3466217517852783, 1.0165722370147705, 4.587508916854858, 2.082911968231201, 2.276715040206909, 1.3444969654083252]"
-30.0,-42.0,22,11.536673069000244,1.048788460818204,0.7335600226953811,"[0.14751791954040527, 0.8193099498748779, 0.8668692111968994, 1.8911569118499756, 1.4115982055664062, 1.8455421924591064, 0.8192379474639893, 2.444859743118286, 0.0430150032043457, 0.9158358573913574, 0.3317301273345947]"
9.0,12.6,22,16.12266254425049,1.4656965949318626,0.6487982442018525,"[0.7476818561553955, 1.2511789798736572, 1.9878098964691162, 1.2349638938903809, 1.6897847652435303, 1.83538818359375, 0.963172197341919, 0.7320828437805176, 2.955156087875366, 0.8500702381134033, 1.8753736019134521]"
0.0,0.0,18,14.709487199783325,1.6343874666425917,1.179449811640288,"[0.7473788261413574, 0.14746713638305664, 0.5632157325744629, 3.5075769424438477, 2.970876932144165, 2.986928939819336, 0.8193390369415283, 0.9635188579559326, 2.0031847953796387]"
-9.0,-12.6,16,13.18471384048462,1.6480892300605774,1.218372411753937,"[0.847296953201294, 2.9152441024780273, 1.139225959777832, 3.956995964050293, 1.1470839977264404, 0.4433877468109131, 2.411531925201416, 0.3239471912384033]"
-6.0,-8.4,16,16.65042281150818,2.0813028514385223,1.962679829208506,"[0.37143898010253906, 6.595267057418823, 0.28382325172424316, 1.122978925704956, 2.3788700103759766, 3.4354519844055176, 1.2510898113250732, 1.2115027904510498]"
9.0,12.6,22,18.34097695350647,1.6673615412278608,1.144765910776752,"[0.21953105926513672, 0.6113488674163818, 2.1018810272216797, 1.6110379695892334, 0.6907219886779785, 1.1391079425811768, 1.067431926727295, 1.3447821140289307, 4.403156042098999, 2.276494026184082, 2.875483989715576]"
-18.0,-25.2,16,15.650411605834961,1.9563014507293701,1.288812222579664,"[2.419294834136963, 1.115159034729004, 1.315582036972046, 1.8352928161621094, 3.659522771835327, 0.9396181106567383, 4.170919895172119, 0.1950221061706543]"
-30.0,-42.0,16,10.666855096817017,1.333356887102127,0.8477514423185585,"[1.1005949974060059, 1.269244909286499, 0.8484318256378174, 2.6752471923828125, 1.4913110733032227, 2.6116201877593994, 0.2915070056915283, 0.37889790534973145]"
-9.0,-12.6,10,23.419578075408936,4.683915615081787,1.3541544073436635,"[5.0586700439453125, 2.811178207397461, 5.127143859863281, 3.667210817337036, 6.755375146865845]"
6.0,8.4,20,18.290851354599,1.8290851354598998,1.1625896787896184,"[3.4675140380859375, 4.419506072998047, 1.7948150634765625, 1.731344223022461, 1.8749117851257324, 1.5877399444580078, 1.2433750629425049, 0.8837480545043945, 0.6915221214294434, 0.5963749885559082]"
18.0,25.2,24,10.663776636123657,0.8886480530103048,0.5678759409587157,"[0.4194679260253906, 2.04337215423584, 1.0283939838409424, 0.7638580799102783, 0.41145801544189453, 0.1954479217529297, 0.8489511013031006, 0.07558131217956543, 0.8671650886535645, 1.7314581871032715, 1.3314480781555176, 0.9471747875213623]"
0.0,0.0,18,17.367133378982544,1.929681486553616,1.186319401238741,"[1.8276050090789795, 1.8915760517120361, 0.371021032333374, 1.1153531074523926, 2.203684091567993, 2.1711349487304688, 3.3474221229553223, 4.123639106750488, 0.31569790840148926]"
6.0,8.4,18,19.707722663879395,2.189746962653266,1.2000109105437622,"[0.4681122303009033, 1.1866319179534912, 1.9415647983551025, 4.243287801742554, 2.003330945968628, 0.848552942276001, 3.6592562198638916, 3.0253288745880127, 2.3316569328308105]"
-6.0,-8.4,16,20.801448822021484,2.6001811027526855,2.0674791674240254,"[0.9634621143341064, 0.7235829830169678, 7.339264154434204, 3.529473066329956, 3.2998621463775635, 0.7314863204956055, 1.7869369983673096, 2.4273810386657715]"
-9.0,-12.6,14,21.869370460510254,3.1241957800728932,2.4395491410854597,"[1.687981128692627, 1.1155493259429932, 3.614335060119629, 0.9386441707611084, 8.643640995025635, 2.866076946258545, 3.003142833709717]"
-18.0,-25.2,20,14.803229093551636,1.4803229093551635,0.6146257230549744,"[2.219226121902466, 0.9470601081848145, 2.3786919116973877, 1.438796043395996, 0.9155189990997314, 1.3314051628112793, 1.1636559963226318, 1.7706146240234375, 2.2025370597839355, 0.43572306632995605]"
-30.0,-42.0,18,6.789678335189819,0.7544087039099799,0.5000438079261806,"[1.2917609214782715, 0.6029388904571533, 0.907418966293335, 0.3234429359436035, 0.6191449165344238, 0.29102230072021484, 0.6600093841552734, 1.8582780361175537, 0.23566198348999023]"
9.0,12.6,18,14.623205661773682,1.6248006290859647,0.8204180196842505,"[0.5794417858123779, 2.1085309982299805, 1.2353689670562744, 0.9794430732727051, 1.354827880859375, 3.2195048332214355, 1.747148036956787, 0.8274691104888916, 2.5714709758758545]"
0.0,0.0,14,23.337883710861206,3.3339833872658864,2.1023623836300183,"[1.8837709426879883, 0.9157698154449463, 5.69917106628418, 1.3154432773590088, 2.3068199157714844, 6.587867975234985, 4.629040718078613]"
18.0,25.2,17,21.81655740737915,2.424061934153239,1.3234142500864499,"[5.739351034164429, 1.867642879486084, 2.227128028869629, 0.9073278903961182, 2.6985929012298584, 1.5199918746948242, 1.9953711032867432, 1.7073028087615967, 3.153848886489868]"
