pix, disparity,transient_counts,cdt,mdt,dtstd,key_press_list
6.0,8.4,6,7.752836227416992,2.5842787424723306,0.815148093414155,"[1.5470740795135498, 3.5386040210723877, 2.6671581268310547]"
-6.0,-8.4,8,22.572036027908325,5.643009006977081,4.819151417435713,"[1.8830349445343018, 12.698100090026855, 0.5635218620300293, 7.427379131317139]"
-18.0,-25.2,10,7.043230056762695,1.408646011352539,0.5319173075592958,"[1.2033641338348389, 1.9415528774261475, 0.5150139331817627, 1.9463939666748047, 1.4369051456451416]"
0.0,0.0,8,7.054931640625,1.76373291015625,2.1592502067987893,"[5.499345779418945, 0.6719322204589844, 0.504044771194458, 0.3796088695526123]"
18.0,25.2,10,4.7478718757629395,0.9495743751525879,0.16620522872747784,"[1.1754610538482666, 0.7959280014038086, 0.7235860824584961, 1.0091428756713867, 1.0437538623809814]"
-9.0,-12.6,4,18.61285400390625,9.306427001953125,2.463308811187744,"[11.76973581314087, 6.843118190765381]"
-30.0,-42.0,6,4.28183388710022,1.42727796236674,0.7345868480719264,"[2.387057065963745, 1.291691780090332, 0.6030850410461426]"
9.0,12.6,2,1.3234279155731201,1.3234279155731201,0.0,[1.3234279155731201]
0.0,0.0,6,14.188532590866089,4.729510863622029,2.192450730216865,"[7.647157907485962, 4.179401874542236, 2.3619728088378906]"
18.0,25.2,8,4.101308345794678,1.0253270864486694,0.3480109592753261,"[0.7641417980194092, 1.586390733718872, 1.0434248447418213, 0.7073509693145752]"
-30.0,-42.0,16,3.3312747478485107,0.41640934348106384,0.32173835908645626,"[1.0511579513549805, 0.2834048271179199, 0.20349812507629395, 0.602726936340332, 0.7313699722290039, 0.044606924057006836, 0.17151403427124023, 0.2429959774017334]"
-18.0,-25.2,4,0.9592139720916748,0.4796069860458374,0.06821787357330322,"[0.5478248596191406, 0.4113891124725342]"
-9.0,-12.6,12,18.694419145584106,3.1157365242640176,1.6780558328766104,"[0.5395309925079346, 3.9073221683502197, 4.978741884231567, 1.2699089050292969, 4.771465063095093, 3.227450132369995]"
-6.0,-8.4,10,9.3032066822052,1.8606413364410401,0.8556265695667149,"[2.715134859085083, 2.5795459747314453, 1.2112560272216797, 0.5140728950500488, 2.2831969261169434]"
9.0,12.6,2,1.4913222789764404,1.4913222789764404,0.0,[1.4913222789764404]
6.0,8.4,10,5.595568895339966,1.1191137790679933,0.32185092309089575,"[1.1870269775390625, 0.7659618854522705, 0.9077291488647461, 1.6995480060577393, 1.0353028774261475]"
-18.0,-25.2,8,6.245155096054077,1.5612887740135193,0.39757728694815636,"[2.139315128326416, 1.035048007965088, 1.635110855102539, 1.4356811046600342]"
9.0,12.6,4,3.9352211952209473,1.9676105976104736,0.3632955551147461,"[2.3309061527252197, 1.6043150424957275]"
-6.0,-8.4,10,16.745230197906494,3.3490460395812987,0.9787138438424317,"[2.2766191959381104, 3.5155210494995117, 5.138682842254639, 2.8114402294158936, 3.00296688079834]"
-9.0,-12.6,8,24.957772254943848,6.239443063735962,5.256166833882601,"[4.403802156448364, 1.2840349674224854, 15.090439081192017, 4.1794960498809814]"
0.0,0.0,4,11.71046495437622,5.85523247718811,2.587815284729004,"[8.443047761917114, 3.2674171924591064]"
6.0,8.4,8,4.763501167297363,1.1908752918243408,1.0030796951166319,"[2.530212163925171, 0.26755619049072266, 1.7865450382232666, 0.17918777465820312]"
-30.0,-42.0,4,0.5671007633209229,0.2835503816604614,0.16790974140167236,"[0.11564064025878906, 0.4514601230621338]"
18.0,25.2,10,4.6063971519470215,0.9212794303894043,0.5890842922703263,"[0.5957357883453369, 0.39547109603881836, 1.0173451900482178, 0.5715329647064209, 2.0263121128082275]"
