pix, disparity,transient_counts,cdt,mdt,dtstd,key_press_list
-6.0,-8.4,12,24.554333448410034,4.092388908068339,2.8154884636214925,"[2.450556993484497, 2.139474868774414, 9.554490089416504, 3.1387977600097656, 1.4116590023040771, 5.859354734420776]"
9.0,12.6,18,22.695415258407593,2.5217128064897327,1.5699281454369882,"[2.452144145965576, 0.4356119632720947, 2.195162057876587, 0.7072470188140869, 4.802718877792358, 2.0038199424743652, 1.2917003631591797, 3.979198932647705, 4.82781195640564]"
0.0,0.0,16,24.79912781715393,3.0998909771442413,2.2694247285253635,"[1.3443551063537598, 4.298898935317993, 2.147468090057373, 8.186561822891235, 0.5394620895385742, 1.3955798149108887, 3.1232588291168213, 3.763543128967285]"
18.0,25.2,26,20.660941123962402,1.5893031633817232,0.9243775489974398,"[2.426849126815796, 1.7728052139282227, 2.5716300010681152, 1.411358118057251, 0.5716128349304199, 1.6051747798919678, 2.7232449054718018, 0.61946702003479, 0.7952742576599121, 0.033521175384521484, 1.2195649147033691, 3.2998359203338623, 1.610602855682373]"
6.0,8.4,26,19.004997968673706,1.4619229206672082,1.1100138776101185,"[0.5968441963195801, 0.4914407730102539, 2.8647260665893555, 0.49118709564208984, 4.377511978149414, 1.0087308883666992, 1.9395372867584229, 1.3718018531799316, 0.9875810146331787, 0.8501899242401123, 2.445037841796875, 0.7314870357513428, 0.8489220142364502]"
-6.0,-8.4,20,21.144103050231934,2.1144103050231933,1.4909555093357916,"[2.7820401191711426, 1.0832698345184326, 0.8595168590545654, 4.507443904876709, 2.03486704826355, 2.9320201873779297, 2.101875066757202, 4.435486793518066, 0.03669595718383789, 0.37088727951049805]"
18.0,25.2,20,20.05884885787964,2.005884885787964,1.5508534118578479,"[4.730426073074341, 2.1942667961120605, 3.6755640506744385, 4.259157180786133, 0.5966639518737793, 0.9387288093566895, 1.6696739196777344, 0.5313930511474609, 0.9154970645904541, 0.5474779605865479]"
-30.0,-42.0,16,11.819103956222534,1.4773879945278168,1.2070889125029216,"[0.5224547386169434, 0.8032660484313965, 0.6793391704559326, 3.4589898586273193, 3.419404983520508, 0.5123720169067383, 0.5473299026489258, 1.8759472370147705]"
-18.0,-25.2,20,17.874189853668213,1.7874189853668212,0.9565393104415182,"[1.8589251041412354, 0.548062801361084, 0.7155966758728027, 2.7475388050079346, 0.3155360221862793, 1.1312520503997803, 2.667490005493164, 2.786776065826416, 2.5475053787231445, 2.555506944656372]"
-9.0,-12.6,14,21.2630774974823,3.0375824996403287,1.821572750672856,"[0.3395109176635742, 2.747318744659424, 2.1553730964660645, 5.251189947128296, 1.6513779163360596, 5.906888008117676, 3.211418867111206]"
9.0,12.6,20,20.12445855140686,2.012445855140686,1.5693247809775148,"[1.7315897941589355, 1.0274722576141357, 0.7955472469329834, 4.453587293624878, 0.5230920314788818, 4.683244943618774, 0.6916871070861816, 1.3559229373931885, 0.9714779853820801, 3.8908369541168213]"
0.0,0.0,15,24.5768780708313,3.0721097588539124,1.1617465290269124,"[4.667446136474609, 4.118919849395752, 1.6901471614837646, 3.4276809692382812, 4.075336933135986, 3.031949996948242, 1.1554670333862305, 2.4099299907684326]"
