test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
1,8,16.406017541885376,3.281203508377075,2.4842182716707453,"[5.3331427574157715, 5.765427827835083, 0.541719913482666, 4.7657270431518555]"
1,6,12.050210952758789,3.0125527381896973,2.271644423835258,"[4.1498119831085205, 1.886915922164917, 6.013483047485352]"
1,8,9.998173713684082,1.9996347427368164,1.7501629726034207,"[1.1736319065093994, 1.1095969676971436, 5.069751977920532, 2.645192861557007]"
1,10,10.083407163619995,1.6805678606033325,1.3634199340318032,"[1.2697639465332031, 1.6134860515594482, 2.5571939945220947, 4.133373022079468, 0.5095901489257812]"
1,12,13.522093057632446,1.931727579661778,1.7751139273705194,"[3.397892951965332, 4.269641876220703, 1.1335370540618896, 0.08528423309326172, 4.101891994476318, 0.5338449478149414]"
1,10,15.723369121551514,2.6205615202585855,1.8507603577920138,"[4.245296239852905, 5.389643907546997, 2.8055710792541504, 2.485624074935913, 0.7972338199615479]"
