test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
-1,8,10.869586706161499,2.7173966765403748,0.9462739946809042,"[1.8451581001281738, 2.7575697898864746, 2.021413803100586, 4.245445013046265]"
-1,10,7.284415245056152,1.4568830490112306,0.7027881416462749,"[1.741683006286621, 0.8857159614562988, 0.4296550750732422, 2.3822412490844727, 1.8451199531555176]"
-1,16,4.964524507522583,0.6205655634403229,0.2266866687800809,"[0.34153103828430176, 0.925574779510498, 0.645836591720581, 0.42148590087890625, 1.0214159488677979, 0.6454100608825684, 0.4777038097381592, 0.4855663776397705]"
-1,16,8.908283710479736,1.113535463809967,0.5195482178014798,"[0.6694839000701904, 0.8056907653808594, 0.717411994934082, 1.5095930099487305, 0.29372215270996094, 1.6053681373596191, 1.4853019714355469, 1.821711778640747]"
-1,10,8.827363967895508,1.7654727935791015,1.2733002542524077,"[4.2612550258636475, 1.5896968841552734, 0.8613591194152832, 1.173379898071289, 0.9416730403900146]"
-1,10,12.37977123260498,2.4759542465209963,1.282608900849335,"[1.693514108657837, 1.845672845840454, 0.9975781440734863, 4.573861122131348, 3.2691450119018555]"
